"GEO_ID","NAME","B25077_001E","B25077_001M","B25077_001MA","B25077_001EA",
"Geography","Geographic Area Name","Estimate!!Median value (dollars)","Margin of Error!!Median value (dollars)","Annotation of Margin of Error!!Median value (dollars)","Annotation of Estimate!!Median value (dollars)",
"1600000US0647472","Milford CDP, California","-","**","**","-",
"1600000US0647486","Millbrae city, California","1606700","42033","null","null",
"1600000US0647592","Millerton CDP, California","542300","92696","null","null",
"1600000US0647710","Mill Valley city, California","1724900","135780","null","null",
"1600000US0647724","Millville CDP, California","318900","54623","null","null",
"1600000US0647766","Milpitas city, California","994200","22122","null","null",
"1600000US0647794","Mineral CDP, California","170700","60229","null","null",
"1600000US0647822","Minkler CDP, California","510400","177455","null","null",
"1600000US0648046","Mira Monte CDP, California","628900","46444","null","null",
"1600000US0648060","Miranda CDP, California","259800","77667","null","null",
"1600000US0648147","Mission Canyon CDP, California","1303400","250105","null","null",
"1600000US0648186","Mission Hills CDP, California","390900","35074","null","null",
"1600000US0648256","Mission Viejo city, California","772400","12110","null","null",
"1600000US0648298","Mi-Wuk Village CDP, California","379900","56759","null","null",
"1600000US0648354","Modesto city, California","330000","4639","null","null",
"1600000US0648410","Modjeska CDP, California","744300","173404","null","null",
"1600000US0648448","Mohawk Vista CDP, California","-","**","**","-",
"1600000US0648452","Mojave CDP, California","125400","49212","null","null",
"1600000US0648480","Mokelumne Hill CDP, California","349700","92452","null","null",
"1600000US0648592","Monmouth CDP, California","122200","78423","null","null",
"1600000US0648602","Mono City CDP, California","-","**","**","-",
"1600000US0648641","Mono Vista CDP, California","319100","26240","null","null",
"1600000US0648648","Monrovia city, California","723000","29702","null","null",
"1600000US0648676","Monson CDP, California","-","**","**","-",
"1600000US0648690","Montague city, California","155100","15158","null","null",
"1600000US0648718","Montalvin Manor CDP, California","399500","52481","null","null",
"1600000US0648760","Montara CDP, California","1244300","183367","null","null",
"1600000US0648788","Montclair city, California","423300","12187","null","null",
"1600000US0648816","Montebello city, California","557400","13960","null","null",
"1600000US0648844","Montecito CDP, California","2,000,000+","***","***","2,000,000+",
"1600000US0648872","Monterey city, California","834700","32762","null","null",
"1600000US0648914","Monterey Park city, California","667300","11685","null","null",
"1600000US0648916","Monterey Park Tract CDP, California","318000","83135","null","null",
"1600000US0648928","Monte Rio CDP, California","571300","67504","null","null",
"1600000US0648956","Monte Sereno city, California","2,000,000+","***","***","2,000,000+",
"1600000US0648998","Montgomery Creek CDP, California","-","**","**","-",
"1600000US0649045","Monument Hills CDP, California","774800","102864","null","null",
"1600000US0649138","Moorpark city, California","684600","18375","null","null",
"1600000US0649180","Morada CDP, California","581100","192486","null","null",
"1600000US0649187","Moraga town, California","1226200","47226","null","null",
"1600000US0649270","Moreno Valley city, California","353400","2657","null","null",
"1600000US0649278","Morgan Hill city, California","930200","21173","null","null",
"1600000US0649348","Morongo Valley CDP, California","183300","16888","null","null",
"1600000US0649362","Morro Bay city, California","708100","42450","null","null",
"1600000US0649432","Moskowite Corner CDP, California","-","**","**","-",
"1600000US0649446","Moss Beach CDP, California","995800","306777","null","null",
"1600000US0649488","Moss Landing CDP, California","-","**","**","-",
"1600000US0649544","Mountain Center CDP, California","-","**","**","-",
"1600000US0649558","Mountain Gate CDP, California","128400","67861","null","null",
"1600000US0649582","Mountain House CDP, California","634500","29979","null","null",
"1600000US0649592","Mountain Meadows CDP, California","-","**","**","-",
"1600000US0649600","Mountain Mesa CDP, California","184200","22753","null","null",
"1600000US0649628","Mountain Ranch CDP, California","-","**","**","-",
"1600000US0649651","Mountain View CDP, California","433900","99882","null","null",
"1600000US0649670","Mountain View city, California","1613300","42153","null","null",
"1600000US0649684","Mountain View Acres CDP, California","261200","29897","null","null",
"1600000US0649726","Mt. Bullion CDP, California","271200","47748","null","null",
"1600000US0649768","Mount Hebron CDP, California","-","**","**","-",
"1600000US0649796","Mount Hermon CDP, California","854900","68734","null","null",
"1600000US0649810","Mount Laguna CDP, California","222200","145328","null","null",
"1600000US0649852","Mount Shasta city, California","246400","30182","null","null",
"1600000US0649950","Muir Beach CDP, California","1535700","208007","null","null",
"1600000US0650034","Murphys CDP, California","232400","160523","null","null",
"1600000US0650076","Murrieta city, California","458000","5914","null","null",
"1600000US0650132","Muscoy CDP, California","275000","30722","null","null",
"1600000US0650146","Myers Flat CDP, California","-","**","**","-",
"1600000US0650188","Myrtletown CDP, California","351900","36270","null","null",
"1600000US0650258","Napa city, California","666600","11019","null","null",
"1600000US0650398","National City city, California","452100","9555","null","null",
"1600000US0650734","Needles city, California","121500","34182","null","null",
"1600000US0650874","Nevada City city, California","481800","72288","null","null",
"1600000US0650916","Newark city, California","870200","15946","null","null",
"1600000US0651000","Newcastle CDP, California","457500","137541","null","null",
"1600000US0651028","New Cuyama CDP, California","149200","37885","null","null",
"1600000US0651042","Newell CDP, California","-","**","**","-",
"1600000US0651140","Newman city, California","297000","14418","null","null",
"1600000US0651168","New Pine Creek CDP, California","130400","18284","null","null",
"1600000US0651182","Newport Beach city, California","2,000,000+","***","***","2,000,000+",
"1600000US0651280","Nicasio CDP, California","-","**","**","-",
"1600000US0651294","Nice CDP, California","114200","64469","null","null",
"1600000US0651336","Nicolaus CDP, California","531300","120993","null","null",
"1600000US0651392","Niland CDP, California","-","**","**","-",
"1600000US0651470","Nipinnawasee CDP, California","342600","22892","null","null",
"1600000US0651476","Nipomo CDP, California","594800","21707","null","null",
"1600000US0651560","Norco city, California","594800","14109","null","null",
"1600000US0651574","Nord CDP, California","-","**","**","-",
"1600000US0651622","Norris Canyon CDP, California","2,000,000+","***","***","2,000,000+",
"1600000US0651637","North Auburn CDP, California","402400","25545","null","null",
"1600000US0651812","North Edwards CDP, California","77400","25734","null","null",
"1600000US0651820","North El Monte CDP, California","690600","42921","null","null",
"1600000US0651840","North Fair Oaks CDP, California","1065000","68792","null","null",
"1600000US0651868","North Fork CDP, California","237900","20696","null","null",
"1600000US0651890","North Gate CDP, California","2,000,000+","***","***","2,000,000+",
"1600000US0651924","North Highlands CDP, California","266600","9888","null","null",
"1600000US0651990","North Lakeport CDP, California","325800","46664","null","null",
"1600000US0652162","North Richmond CDP, California","449100","56089","null","null",
"1600000US0652246","North San Juan CDP, California","286500","198059","null","null",
"1600000US0652302","North Shore CDP, California","150900","40944","null","null",
"1600000US0652379","North Tustin CDP, California","973800","24120","null","null",
"1600000US0652526","Norwalk city, California","487800","6959","null","null",
"1600000US0652582","Novato city, California","839700","19567","null","null",
"1600000US0652610","Nubieber CDP, California","-","**","**","-",
"1600000US0652624","Nuevo CDP, California","375400","24914","null","null",
"1600000US0652694","Oakdale city, California","354400","17836","null","null",
"1600000US0652715","Oak Glen CDP, California","887300","39826","null","null",
"1600000US0652760","Oak Hills CDP, California","373700","21516","null","null",
"1600000US0652764","Oakhurst CDP, California","293900","20026","null","null",
"1600000US0653000","Oakland city, California","772400","14594","null","null",
"1600000US0653070","Oakley city, California","502100","18286","null","null",
"1600000US0653116","Oak Park CDP, California","823300","30997","null","null",
"1600000US0653140","Oak Run CDP, California","325000","164164","null","null",
"1600000US0653160","Oak Shores CDP, California","464700","142927","null","null",
"1600000US0653182","Oak View CDP, California","618200","26115","null","null",
"1600000US0653196","Oakville CDP, California","-","**","**","-",
"1600000US0653224","Oasis CDP, California","42700","32214","null","null",
"1600000US0653266","Occidental CDP, California","983200","545650","null","null",
"1600000US0653294","Oceano CDP, California","412500","73894","null","null",
"1600000US0653322","Oceanside city, California","568700","7845","null","null",
"1600000US0653378","Ocotillo CDP, California","121100","109500","null","null",
"1600000US0653448","Oildale CDP, California","165000","13299","null","null",
"1600000US0653476","Ojai city, California","737700","65288","null","null",
"1600000US0653490","Olancha CDP, California","160700","109461","null","null",
"1600000US0653503","Olde Stockdale CDP, California","513000","420002","null","null",
"1600000US0653505","Old Fig Garden CDP, California","385100","32324","null","null",
"1600000US0653574","Old River CDP, California","-","**","**","-",
"1600000US0653602","Old Station CDP, California","-","**","**","-",
"1600000US0653603","Old Stine CDP, California","185900","19556","null","null",
"1600000US0653714","Olivehurst CDP, California","258700","12467","null","null",
"1600000US0653882","Ono CDP, California","385700","191814","null","null",
"1600000US0653896","Ontario city, California","438300","5310","null","null",
"1600000US0653910","Onyx CDP, California","-","**","**","-",
"1600000US0653980","Orange city, California","712500","11616","null","null",
"1600000US0653987","Orange Blossom CDP, California","594500","62030","null","null",
"1600000US0654008","Orange Cove city, California","191300","41186","null","null",
"1600000US0654092","Orangevale CDP, California","409100","14241","null","null",
"1600000US0654120","Orcutt CDP, California","464500","8822","null","null",
"1600000US0654218","Orick CDP, California","335700","56323","null","null",
"1600000US0654232","Orinda city, California","1538400","51581","null","null",
"1600000US0654274","Orland city, California","225200","27236","null","null",
"1600000US0654372","Orosi CDP, California","165100","18923","null","null",
"1600000US0654386","Oroville city, California","216800","21774","null","null",
"1600000US0654388","Oroville East CDP, California","300300","33790","null","null",
"1600000US0654652","Oxnard city, California","496100","6727","null","null",
"1600000US0654764","Pacheco CDP, California","192400","103211","null","null",
"1600000US0654806","Pacifica city, California","1012200","25032","null","null",
"1600000US0654848","Pacific Grove city, California","929200","28159","null","null",
"1600000US0655044","Pajaro CDP, California","416100","76366","null","null",
"1600000US0655048","Pajaro Dunes CDP, California","1234400","962064","null","null",
"1600000US0655058","Pala CDP, California","172500","93313","null","null",
"1600000US0655086","Palermo CDP, California","222200","31684","null","null",
"1600000US0655156","Palmdale city, California","332400","4186","null","null",
"1600000US0655184","Palm Desert city, California","381700","10776","null","null",
"1600000US0655254","Palm Springs city, California","423200","17625","null","null",
"1600000US0655282","Palo Alto city, California","2,000,000+","***","***","2,000,000+",
"1600000US0655296","Palo Cedro CDP, California","454500","57412","null","null",
"1600000US0655380","Palos Verdes Estates city, California","2,000,000+","***","***","2,000,000+",
"1600000US0655422","Palo Verde CDP, California","-","**","**","-",
"1600000US0655506","Panorama Heights CDP, California","-","**","**","-",
"1600000US0655520","Paradise town, California","287400","34835","null","null",
"1600000US0655528","Paradise CDP, California","663500","127619","null","null",
"1600000US0655604","Paradise Park CDP, California","397500","217038","null","null",
"1600000US0655618","Paramount city, California","412300","17277","null","null",
"1600000US0655728","Parklawn CDP, California","-","**","**","-",
"1600000US0655751","Parksdale CDP, California","242100","21822","null","null",
"1600000US0655800","Parkway CDP, California","290000","16429","null","null",
"1600000US0655842","Parkwood CDP, California","176900","57980","null","null",
"1600000US0655856","Parlier city, California","183000","10287","null","null",
"1600000US0656000","Pasadena city, California","863100","17639","null","null",
"1600000US0656028","Pasatiempo CDP, California","1195100","140935","null","null",
"1600000US0656042","Paskenta CDP, California","-","**","**","-",
"1600000US0656112","Patterson city, California","350300","16592","null","null",
"1600000US0656120","Patterson Tract CDP, California","305300","148617","null","null",
"1600000US0656140","Patton Village CDP, California","-","**","**","-",
"1600000US0656182","Paxton CDP, California","-","**","**","-",
"1600000US0656196","Paynes Creek CDP, California","189700","32109","null","null",
"1600000US0656294","Pearsonville CDP, California","-","**","**","-",
"1600000US0656476","Penngrove CDP, California","912800","57611","null","null",
"1600000US0656518","Penn Valley CDP, California","-","**","**","-",
"1600000US0656546","Penryn CDP, California","685100","181145","null","null",
"1600000US0656598","Pepperdine University CDP, California","644500","47763","null","null",
"1600000US0656700","Perris city, California","333900","6818","null","null",
"1600000US0656756","Pescadero CDP, California","-","**","**","-",
"1600000US0656784","Petaluma city, California","697700","12451","null","null",
"1600000US0656786","Petaluma Center CDP, California","-","**","**","-",
"1600000US0656798","Peters CDP, California","468500","186733","null","null",
"1600000US0656826","Phelan CDP, California","276100","24791","null","null",
"1600000US0656854","Phillipsville CDP, California","-","**","**","-",
"1600000US0656868","Philo CDP, California","-","**","**","-",
"1600000US0656870","Phoenix Lake CDP, California","407000","53581","null","null",
"1600000US0656924","Pico Rivera city, California","490300","8835","null","null",
"1600000US0656938","Piedmont city, California","2,000,000+","***","***","2,000,000+",
"1600000US0657011","Pierpoint CDP, California","-","**","**","-",
"1600000US0657036","Pike CDP, California","1090300","508090","null","null",
"1600000US0657070","Pine Canyon CDP, California","345800","20282","null","null",
"1600000US0657134","Pine Flat CDP, California","197200","60539","null","null",
"1600000US0657148","Pine Grove CDP, California","324100","50825","null","null",
"1600000US0657204","Pine Hills CDP, California","344500","18661","null","null",
"1600000US0657240","Pine Mountain Club CDP, California","285200","21454","null","null",
"1600000US0657244","Pine Mountain Lake CDP, California","332700","43864","null","null",
"1600000US0657260","Pine Valley CDP, California","515300","73791","null","null",
"1600000US0657288","Pinole city, California","590900","21260","null","null",
"1600000US0657302","Piñon Hills CDP, California","288200","24382","null","null",
"1600000US0657330","Pioneer CDP, California","272700","43073","null","null",
"1600000US0657372","Piru CDP, California","391000","36575","null","null",
"1600000US0657414","Pismo Beach city, California","771400","67699","null","null",
"1600000US0657456","Pittsburg city, California","456300","8657","null","null",
"1600000US0657512","Pixley CDP, California","154800","17211","null","null",
"1600000US0657526","Placentia city, California","697900","18127","null","null",
"1600000US0657540","Placerville city, California","385200","24253","null","null",
"1600000US0657568","Plainview CDP, California","76800","43977","null","null",
"1600000US0657582","Planada CDP, California","183900","27749","null","null",
"1600000US0657666","Platina CDP, California","-","**","**","-",
"1600000US0657764","Pleasant Hill city, California","828400","21095","null","null",
"1600000US0657792","Pleasanton city, California","1116800","18293","null","null",
"1600000US0657825","Pleasure Point CDP, California","906300","230916","null","null",
"1600000US0657828","Plumas Eureka CDP, California","411500","51312","null","null",
"1600000US0657829","Plumas Lake CDP, California","378900","17132","null","null",
"1600000US0657834","Plymouth city, California","283200","17959","null","null",
"1600000US0657876","Point Arena city, California","346300","28794","null","null",
"1600000US0657960","Point Reyes Station CDP, California","1271700","601307","null","null",
"1600000US0658030","Pollock Pines CDP, California","312700","23041","null","null",
"1600000US0658072","Pomona city, California","446300","6770","null","null",
"1600000US0658134","Ponderosa CDP, California","-","**","**","-",
"1600000US0658191","Poplar-Cotton Center CDP, California","130000","65951","null","null",
"1600000US0658226","Port Costa CDP, California","586300","380697","null","null",
"1600000US0658240","Porterville city, California","208400","10828","null","null",
"1600000US0658296","Port Hueneme city, California","447100","10266","null","null",
"1600000US0658352","Portola city, California","180300","34367","null","null",
"1600000US0658380","Portola Valley town, California","2,000,000+","***","***","2,000,000+",
"1600000US0658422","Posey CDP, California","-","**","**","-",
"1600000US0658436","Poso Park CDP, California","-","**","**","-",
"1600000US0658456","Post Mountain CDP, California","-","**","**","-",
"1600000US0658471","Potomac Park CDP, California","141800","18107","null","null",
"1600000US0658478","Potrero CDP, California","-","**","**","-",
"1600000US0658506","Potter Valley CDP, California","468600","77520","null","null",
"1600000US0658520","Poway city, California","766700","24901","null","null",
"1600000US0658618","Prattville CDP, California","736100","678846","null","null",
"1600000US0658758","Princeton CDP, California","362500","202898","null","null",
"1600000US0658814","Proberta CDP, California","127500","23819","null","null",
"1600000US0658870","Prunedale CDP, California","594800","25690","null","null",
"1600000US0658940","Pumpkin Center CDP, California","-","**","**","-",
"1600000US0659052","Quartz Hill CDP, California","355400","10309","null","null",
"1600000US0659080","Quincy CDP, California","292600","105800","null","null",
"1600000US0659115","Rackerby CDP, California","304200","65991","null","null",
"1600000US0659220","Rail Road Flat CDP, California","336500","146238","null","null",
"1600000US0659248","Rainbow CDP, California","556500","56766","null","null",
"1600000US0659290","Raisin City CDP, California","155900","146990","null","null",
"1600000US0659346","Ramona CDP, California","573800","32605","null","null",
"1600000US0659426","Rancho Calaveras CDP, California","337600","15204","null","null",
"1600000US0659444","Rancho Cordova city, California","356600","5966","null","null",
"1600000US0659451","Rancho Cucamonga city, California","551700","11162","null","null",
"1600000US0659500","Rancho Mirage city, California","570400","30587","null","null",
"1600000US0659503","Rancho Mission Viejo CDP, California","818300","35712","null","null",
"1600000US0659506","Rancho Murieta CDP, California","546500","34888","null","null",
"1600000US0659514","Rancho Palos Verdes city, California","1247600","38489","null","null",
"1600000US0659550","Rancho San Diego CDP, California","666200","27782","null","null",
"1600000US0659584","Rancho Santa Fe CDP, California","2,000,000+","***","***","2,000,000+",
"1600000US0659587","Rancho Santa Margarita city, California","719800","23540","null","null",
"1600000US0659604","Rancho Tehama Reserve CDP, California","95000","89276","null","null",
"1600000US0659668","Randsburg CDP, California","10,000-","***","***","10,000-",
"1600000US0659892","Red Bluff city, California","213200","14482","null","null",
"1600000US0659896","Red Corral CDP, California","334300","47173","null","null",
"1600000US0659906","Redcrest CDP, California","-","**","**","-",
"1600000US0659920","Redding city, California","292300","6364","null","null",
"1600000US0659962","Redlands city, California","455700","11788","null","null",
"1600000US0660018","Redondo Beach city, California","1026500","31686","null","null",
"1600000US0660088","Redway CDP, California","341200","52496","null","null",
"1600000US0660102","Redwood City city, California","1520300","37656","null","null",
"1600000US0660214","Redwood Valley CDP, California","476600","90566","null","null",
"1600000US0660242","Reedley city, California","227900","11775","null","null",
"1600000US0660279","Reliez Valley CDP, California","1161200","157926","null","null",
"1600000US0660370","Rexland Acres CDP, California","152900","21862","null","null",
"1600000US0660466","Rialto city, California","350000","4153","null","null",
"1600000US0660592","Richfield CDP, California","212500","60413","null","null",
"1600000US0660606","Richgrove CDP, California","127600","17395","null","null",
"1600000US0660620","Richmond city, California","557900","14114","null","null",
"1600000US0660662","Richvale CDP, California","350000","276876","null","null",
"1600000US0660704","Ridgecrest city, California","193700","7485","null","null",
"1600000US0660705","Ridgecrest Heights CDP, California","-","**","**","-",
"1600000US0660706","Ridgemark CDP, California","637100","26242","null","null",
"1600000US0660900","Rio Dell city, California","231600","93597","null","null",
"1600000US0660928","Rio del Mar CDP, California","1017300","74478","null","null",
"1600000US0660942","Rio Linda CDP, California","340100","16091","null","null",
"1600000US0660970","Rio Oso CDP, California","406700","82186","null","null",
"1600000US0660984","Rio Vista city, California","400000","21603","null","null",
"1600000US0661012","Ripley CDP, California","-","**","**","-",
"1600000US0661026","Ripon city, California","519700","33449","null","null",
"1600000US0661068","Riverbank city, California","343300","11935","null","null",
"1600000US0661096","Riverdale CDP, California","189700","30305","null","null",
"1600000US0661106","Riverdale Park CDP, California","311300","135420","null","null",
"1600000US0661108","Rivergrove CDP, California","-","**","**","-",
"1600000US0661124","River Pines CDP, California","-","**","**","-",
"1600000US0662000","Riverside city, California","418000","5615","null","null",
"1600000US0662168","Robbins CDP, California","361500","85123","null","null",
"1600000US0662200","Robinson Mill CDP, California","-","**","**","-",
"1600000US0662364","Rocklin city, California","553800","9293","null","null",
"1600000US0662490","Rodeo CDP, California","544800","26281","null","null",
"1600000US0662496","Rodriguez Camp CDP, California","-","**","**","-",
"1600000US0662546","Rohnert Park city, California","546300","15772","null","null",
"1600000US0662602","Rolling Hills city, California","2,000,000+","***","***","2,000,000+",
"1600000US0662625","Rolling Hills CDP, California","441700","86774","null","null",
"1600000US0662644","Rolling Hills Estates city, California","1461500","117930","null","null",
"1600000US0662700","Rollingwood CDP, California","462600","21071","null","null",
"1600000US0662756","Romoland CDP, California","345000","23499","null","null",
"1600000US0662826","Rosamond CDP, California","242900","14566","null","null",
"1600000US0662854","Rosedale CDP, California","447700","17725","null","null",
"1600000US0662860","Rose Hills CDP, California","656800","85459","null","null",
"1600000US0662896","Rosemead city, California","610000","11329","null","null",
"1600000US0662910","Rosemont CDP, California","351400","7043","null","null",
"1600000US0662938","Roseville city, California","502800","9767","null","null",
"1600000US0662980","Ross town, California","2,000,000+","***","***","2,000,000+",
"1600000US0663050","Rossmoor CDP, California","1100600","29324","null","null",
"1600000US0663106","Rough and Ready CDP, California","614000","326292","null","null",
"1600000US0663134","Round Mountain CDP, California","182500","147314","null","null",
"1600000US0663148","Round Valley CDP, California","431300","415504","null","null",
"1600000US0663168","Rouse CDP, California","174500","167267","null","null",
"1600000US0663218","Rowland Heights CDP, California","675300","13579","null","null",
"1600000US0663302","Rumsey CDP, California","-","**","**","-",
"1600000US0663316","Running Springs CDP, California","292700","23430","null","null",
"1600000US0663386","Ruth CDP, California","325000","197265","null","null",
"1600000US0663400","Rutherford CDP, California","1161800","388271","null","null",
"1600000US0664000","Sacramento city, California","385500","4116","null","null",
"1600000US0664056","Sage CDP, California","373100","42213","null","null",
"1600000US0664140","St. Helena city, California","1370500","331926","null","null",
"1600000US0664210","Salida CDP, California","349500","11227","null","null",
"1600000US0664224","Salinas city, California","477200","7072","null","null",
"1600000US0664252","Salmon Creek CDP, California","-","**","**","-",
"1600000US0664294","Salton City CDP, California","145900","14124","null","null",
"1600000US0664308","Salton Sea Beach CDP, California","-","**","**","-",
"1600000US0664378","Salyer CDP, California","378200","213824","null","null",
"1600000US0664392","Samoa CDP, California","-","**","**","-",
"1600000US0664420","San Andreas CDP, California","335100","47532","null","null",
"1600000US0664434","San Anselmo town, California","1209300","60681","null","null",
"1600000US0664462","San Antonio Heights CDP, California","871000","77035","null","null",
"1600000US0664476","San Ardo CDP, California","325500","47624","null","null",
"1600000US0665000","San Bernardino city, California","293000","6282","null","null",
"1600000US0665028","San Bruno city, California","1027400","31158","null","null",
"1600000US0665042","San Buenaventura (Ventura) city, California","621900","10176","null","null",
"1600000US0665070","San Carlos city, California","1904400","64420","null","null",
"1600000US0665084","San Clemente city, California","975300","25593","null","null",
"1600000US0665112","Sand City city, California","437500","431914","null","null",
"1600000US0666000","San Diego city, California","664000","4901","null","null",
"1600000US0666004","San Diego Country Estates CDP, California","575800","24853","null","null",
"1600000US0666070","San Dimas city, California","626000","18731","null","null",
"1600000US0666140","San Fernando city, California","525200","26285","null","null",
"1600000US0667000","San Francisco city, California","1194500","11182","null","null",
"1600000US0667042","San Gabriel city, California","768500","25223","null","null",
"1600000US0667056","Sanger city, California","274100","13755","null","null",
"1600000US0667070","San Geronimo CDP, California","927500","178695","null","null",
"1600000US0667112","San Jacinto city, California","291100","10787","null","null",
"1600000US0667126","San Joaquin city, California","201400","56579","null","null",
"1600000US0668000","San Jose city, California","986700","7088","null","null",
"1600000US0668014","San Juan Bautista city, California","629500","27150","null","null",
"1600000US0668028","San Juan Capistrano city, California","770000","54609","null","null",
"1600000US0668084","San Leandro city, California","658400","12470","null","null",
"1600000US0668112","San Lorenzo CDP, California","651400","10946","null","null",
"1600000US0668140","San Lucas CDP, California","213500","61610","null","null",
"1600000US0668154","San Luis Obispo city, California","719300","23126","null","null",
"1600000US0668196","San Marcos city, California","616600","14628","null","null",
"1600000US0668224","San Marino city, California","2,000,000+","***","***","2,000,000+",
"1600000US0668238","San Martin CDP, California","1082900","93711","null","null",
"1600000US0668252","San Mateo city, California","1283900","45357","null","null",
"1600000US0668263","San Miguel CDP (Contra Costa County), California","1375000","200684","null","null",
"1600000US0668266","San Miguel CDP (San Luis Obispo County), California","338700","18307","null","null",
"1600000US0668294","San Pablo city, California","413000","20752","null","null",
"1600000US0668308","San Pasqual CDP, California","1016700","92438","null","null",
"1600000US0668364","San Rafael city, California","1037200","34993","null","null",
"1600000US0668378","San Ramon city, California","1063200","21830","null","null",
"1600000US0668434","San Simeon CDP, California","281800","85484","null","null",
"1600000US0669000","Santa Ana city, California","556300","6988","null","null",
"1600000US0669070","Santa Barbara city, California","1130900","35257","null","null",
"1600000US0669084","Santa Clara city, California","1199500","23239","null","null",
"1600000US0669088","Santa Clarita city, California","591400","4892","null","null",
"1600000US0669112","Santa Cruz city, California","933000","21814","null","null",
"1600000US0669154","Santa Fe Springs city, California","490200","10258","null","null",
"1600000US0669182","Santa Margarita CDP, California","-","**","**","-",
"1600000US0669196","Santa Maria city, California","376100","8300","null","null",
"1600000US0670000","Santa Monica city, California","1484500","97360","null","null",
"1600000US0670028","Santa Nella CDP, California","372700","56990","null","null",
"1600000US0670042","Santa Paula city, California","436000","13814","null","null",
"1600000US0670098","Santa Rosa city, California","598700","7585","null","null",
"1600000US0670130","Santa Rosa Valley CDP, California","1307900","151816","null","null",
"1600000US0670140","Santa Susana CDP, California","629000","53931","null","null",
"1600000US0670154","Santa Venetia CDP, California","826300","40987","null","null",
"1600000US0670182","Santa Ynez CDP, California","887800","73182","null","null",
"1600000US0670224","Santee city, California","523100","15001","null","null",
"1600000US0670266","Saranap CDP, California","1082100","74319","null","null",
"1600000US0670280","Saratoga city, California","2,000,000+","***","***","2,000,000+",
"1600000US0670322","Saticoy CDP, California","365000","42166","null","null",
"1600000US0670336","Sattley CDP, California","-","**","**","-",
"1600000US0670364","Sausalito city, California","1461400","358078","null","null",
"1600000US0670518","Scotia CDP, California","261800","30419","null","null",
"1600000US0670588","Scotts Valley city, California","883100","51321","null","null",
"1600000US0670644","Seacliff CDP, California","873200","25561","null","null",
"1600000US0670686","Seal Beach city, California","451900","39330","null","null",
"1600000US0670712","Sea Ranch CDP, California","943200","77368","null","null",
"1600000US0670728","Searles Valley CDP, California","64500","12374","null","null",
"1600000US0670742","Seaside city, California","588700","15529","null","null",
"1600000US0670770","Sebastopol city, California","696500","45029","null","null",
"1600000US0670798","Seeley CDP, California","158800","26688","null","null",
"1600000US0670882","Selma city, California","209500","16575","null","null",
"1600000US0670966","Sequoia Crest CDP, California","-","**","**","-",
"1600000US0671000","Sereno del Mar CDP, California","-","**","**","-",
"1600000US0671078","Seville CDP, California","112500","99340","null","null",
"1600000US0671106","Shafter city, California","207400","16760","null","null",
"1600000US0671134","Shandon CDP, California","329500","30204","null","null",
"1600000US0671218","Shasta CDP, California","362300","37401","null","null",
"1600000US0671225","Shasta Lake city, California","220800","11467","null","null",
"1600000US0671246","Shaver Lake CDP, California","494100","83505","null","null",
"1600000US0671362","Shell Ridge CDP, California","1392400","412623","null","null",
"1600000US0671372","Shelter Cove CDP, California","427300","87768","null","null",
"1600000US0671414","Sheridan CDP, California","302000","72032","null","null",
"1600000US0671554","Shingle Springs CDP, California","525600","57299","null","null",
"1600000US0671568","Shingletown CDP, California","228600","39528","null","null",
"1600000US0671680","Shoshone CDP, California","-","**","**","-",
"1600000US0671774","Sierra Brooks CDP, California","234300","17453","null","null",
"1600000US0671778","Sierra City CDP, California","268200","84764","null","null",
"1600000US0671806","Sierra Madre city, California","1048300","42646","null","null",
